srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,attack_id,total_duration,cumulative_duration,remaining_time
175.45.176.0,3880,149.171.126.16,110,tcp,FIN,5.423465,1030,9730,62,252,7,10,pop3,1451.470703,13755.04492,22,24,255,255,1765485607,1332624654,47,405,0,0,23548.2836,22663.34771,1424242041,1424242047,258.260238,229.388607,0.26765,0.146784,0.120866,0,1,,, ,1,1,1,1,1,1,5,Exploits,1,exploits_12_14917112616,299.903032,158.550971,141.352061
175.45.176.1,63459,149.171.126.16,49567,tcp,FIN,2.285833,364,902,62,252,1,2,ftp-data,1116.442017,2764.856445,8,8,255,255,3544322618,3646044078,46,113,0,0,24231.28603,634.617687,1424242050,1424242052,326.417857,312.322156,0.180486,0.099576,0.08091,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_12_14917112616,299.903032,160.836804,139.066228
175.45.176.1,52699,149.171.126.16,21,tcp,FIN,8.07416,1350,1612,62,252,7,9,ftp,1287.06897,1524.864624,26,22,255,255,3115140466,1436660746,52,73,0,0,27234.96942,952.814687,1424242044,1424242052,322.94101,379.614656,0.195437,0.102233,0.093204,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_12_14917112616,299.903032,168.910964,130.992068
175.45.176.1,52699,149.171.126.16,21,tcp,FIN,8.07416,1350,1612,62,252,7,9,ftp,1287.06897,1524.864624,26,22,255,255,3115140466,1436660746,52,73,0,0,27234.96942,952.814687,1424242044,1424242052,322.94101,379.614656,0.195437,0.102233,0.093204,0,1,,1.0,1,1,1,2,2,1,1,2,Exploits,1,exploits_12_14917112616,299.903032,176.98512399999998,122.91790800000001
175.45.176.1,63459,149.171.126.16,49567,tcp,FIN,2.285833,364,902,62,252,1,2,ftp-data,1116.442017,2764.856445,8,8,255,255,3544322618,3646044078,46,113,0,0,24231.28603,634.617687,1424242050,1424242052,326.417857,312.322156,0.180486,0.099576,0.08091,0,1,,, ,1,1,2,2,1,1,2,Exploits,1,exploits_12_14917112616,299.903032,179.270957,120.63207499999999
175.45.176.2,32138,149.171.126.16,80,tcp,FIN,1.469483,1980,3882,62,252,3,3,http,9881.026367,19375.52148,12,12,255,255,1938930138,3865779618,165,324,0,0,7068.339016,194.630406,1424242056,1424242057,133.589358,114.316906,0.383523,0.211651,0.171872,0,1,,, ,1,1,1,1,1,1,3,Generic,1,generic_1_14917112616,688.583365,343.779031,344.804334
175.45.176.2,9760,149.171.126.16,143,tcp,FIN,4.085614,1792,173031,62,252,6,71,-,3412.950684,336489.9063,36,146,255,255,1479218221,941688042,50,1185,0,0,5855.073028,2862.863796,1424242062,1424242067,116.731827,26.917448,0.325713,0.181896,0.143817,0,1,,, ,3,4,2,2,1,1,3,Exploits,1,exploits_12_14917112616,299.903032,183.356571,116.546461
175.45.176.2,57290,149.171.126.16,44126,tcp,FIN,0.865754,1078,268,254,252,2,1,-,8972.525391,2069.87207,10,6,255,255,4045880860,566766679,108,45,0,0,5443.804566,247.423484,1424242071,1424242072,90.860444,152.785203,0.209617,0.101827,0.10779,0,1,,, ,3,9,3,1,1,1,3,Shellcode,1,shellcode_1_14917112616,57.008865,24.575386,32.433479
175.45.176.0,65534,149.171.126.16,179,tcp,FIN,1.130388,824,354,254,252,2,1,-,5251.293945,2193.937012,10,8,255,255,3147202306,1896309595,82,44,0,0,6804.615542,262.083703,1424242074,1424242075,125.571333,153.050719,0.200731,0.059031,0.1417,0,1,,, ,7,9,4,3,3,3,6,Fuzzers,1,fuzzers_2_14917112616,1913.673663,130.561134,1783.112529
175.45.176.0,65534,149.171.126.16,179,tcp,FIN,1.130388,824,354,254,252,2,1,-,5251.293945,2193.937012,10,8,255,255,3147202306,1896309595,82,44,0,0,6804.615542,262.083703,1424242074,1424242075,125.571333,153.050719,0.200731,0.059031,0.1417,0,1,,, ,7,9,4,3,3,3,6,Fuzzers,1,fuzzers_2_14917112616,1913.673663,131.691522,1781.982141
175.45.176.0,65534,149.171.126.16,179,tcp,FIN,1.130388,824,354,254,252,2,1,-,5251.293945,2193.937012,10,8,255,255,3147202306,1896309595,82,44,0,0,6804.615542,262.083703,1424242074,1424242075,125.571333,153.050719,0.200731,0.059031,0.1417,0,1,,, ,7,9,4,3,3,3,6,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.82191,1780.851753
175.45.176.3,42416,149.171.126.16,80,tcp,FIN,12.392823,143378,124145,254,252,76,69,http,91984.20313,79598.97656,162,148,255,255,1782974035,3930809122,885,839,0,0,4983.122906,5369.610181,1424242067,1424242080,76.973439,85.152432,0.112312,0.0457,0.066612,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_12_14917112616,299.903032,195.749394,104.153638
175.45.176.3,39676,149.171.126.16,2115,tcp,FIN,1.575441,458,456,254,252,2,2,-,2097.190674,2087.034668,10,10,255,255,2335095844,3067345478,46,46,0,0,9528.685878,302.772125,1424242081,1424242082,175.033778,164.787672,0.157684,0.092348,0.065336,0,1,,, ,3,6,2,3,1,1,1,Backdoor,1,backdoor_1_14917112616,209.710434,104.473912,105.236522
175.45.176.1,51176,149.171.126.16,80,tcp,FIN,1.123363,736,354,254,252,2,1,http,4721.537109,2207.656738,10,8,255,255,2632048015,2087256895,74,44,0,0,6948.455254,235.775062,1424242087,1424242089,121.281444,146.382141,0.14723,0.098686,0.048544,0,1,,, ,1,1,1,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,504.400598,378.57136499999996
175.45.176.0,21458,149.171.126.16,69,udp,INT,1.2e-05,3022,0,254,0,0,0,-,1343333248.0,0.0,3,0,0,0,0,0,1007,0,0,0,0.0,0.0,1424242091,1424242091,0.009,0.0,0.0,0.0,0.0,0,2,,, ,4,5,3,3,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821922,1780.851741
175.45.176.0,19570,149.171.126.16,69,udp,INT,1.3e-05,3026,0,254,0,0,0,-,1241846144.0,0.0,3,0,0,0,0,0,1009,0,0,0,0.0,0.0,1424242092,1424242092,0.01,0.0,0.0,0.0,0.0,0,2,,, ,4,5,1,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821935,1780.851728
175.45.176.0,55449,149.171.126.16,69,udp,INT,8e-06,3028,0,254,0,0,0,-,2019000064.0,0.0,3,0,0,0,0,0,1009,0,0,0,0.0,0.0,1424242094,1424242094,0.005,0.0,0.0,0.0,0.0,0,2,,, ,3,7,2,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821943,1780.8517200000001
175.45.176.1,13083,149.171.126.16,143,tcp,FIN,4.660671,1454,86800,62,252,6,39,-,2408.236816,147175.3594,28,82,255,255,342441566,1181823720,52,1059,0,0,13006.2451,7375.454028,1424242093,1424242098,172.61744,57.189102,0.146145,0.085161,0.060984,0,1,,, ,2,5,3,2,1,1,1,Exploits,1,exploits_12_14917112616,299.903032,200.410065,99.492967
175.45.176.2,60592,149.171.126.16,520,udp,INT,3e-06,104,0,254,0,0,0,-,138666656.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424242113,1424242113,0.003,0.0,0.0,0.0,0.0,0,2,,, ,7,7,6,6,5,4,6,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821946,1780.851717
175.45.176.2,60592,149.171.126.16,520,udp,INT,3e-06,104,0,254,0,0,0,-,138666656.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424242113,1424242113,0.003,0.0,0.0,0.0,0.0,0,2,,, ,7,7,6,6,5,4,6,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821949,1780.8517140000001
175.45.176.2,60592,149.171.126.16,520,udp,INT,3e-06,104,0,254,0,0,0,-,138666656.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424242113,1424242113,0.003,0.0,0.0,0.0,0.0,0,2,,, ,7,7,6,6,5,4,6,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821952,1780.851711
175.45.176.2,60592,149.171.126.16,520,udp,INT,3e-06,104,0,254,0,0,0,-,138666656.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424242113,1424242113,0.003,0.0,0.0,0.0,0.0,0,2,,, ,7,7,6,6,5,4,6,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821955,1780.8517080000001
175.45.176.2,36610,149.171.126.16,520,udp,INT,3e-06,1064,0,254,0,0,0,-,1418666624.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242118,1424242118,0.003,0.0,0.0,0.0,0.0,0,2,,, ,4,8,2,1,1,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821958,1780.851705
175.45.176.1,10274,149.171.126.16,25,tcp,FIN,5.496815,250965,3220,62,252,100,8,smtp,363478.8438,4597.571289,206,52,255,255,2409199499,3708561757,1218,62,0,0,2853.744805,141.074531,1424242130,1424242135,26.813732,106.532766,0.204615,0.063231,0.141384,0,1,,, ,1,1,1,1,1,1,1,Exploits,1,exploits_12_14917112616,299.903032,205.90688,93.996152
175.45.176.3,45885,149.171.126.16,25,tcp,FIN,2.297698,30806,1932,62,252,16,8,smtp,104438.4375,6423.820801,38,22,255,255,3980418850,1915816774,811,88,0,0,4292.312276,135.582125,1424242138,1424242140,62.076651,105.108859,0.172451,0.090407,0.082044,0,1,,, ,1,1,2,1,1,1,1,Exploits,1,exploits_12_14917112616,299.903032,208.204578,91.698454
175.45.176.2,5078,149.171.126.16,520,udp,INT,2e-06,1064,0,254,0,0,0,-,2128000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242142,1424242142,0.002,0.0,0.0,0.0,0.0,0,2,,, ,3,4,2,3,2,2,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.82196,1780.851703
175.45.176.2,5078,149.171.126.16,520,udp,INT,2e-06,1064,0,254,0,0,0,-,2128000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242142,1424242142,0.002,0.0,0.0,0.0,0.0,0,2,,, ,3,4,2,3,2,2,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821962,1780.851701
175.45.176.2,21039,149.171.126.16,80,tcp,FIN,1.022002,832,4976,62,252,2,3,http,5863.002441,35710.30078,10,12,255,255,2355039345,4085821581,83,415,0,0,6515.800535,6289.441532,1424242142,1424242143,113.385667,84.97627,0.155326,0.087256,0.06807,0,1,,, ,1,1,3,2,1,1,4,Exploits,1,exploits_12_14917112616,299.903032,209.22658,90.67645199999998
175.45.176.2,4456,149.171.126.16,520,udp,INT,9e-06,1064,0,254,0,0,0,-,472888864.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242145,1424242145,0.009,0.0,0.0,0.0,0.0,0,2,,, ,2,2,1,1,1,1,2,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821971,1780.851692
175.45.176.2,11881,149.171.126.16,520,udp,INT,8e-06,1064,0,254,0,0,0,-,532000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242147,1424242147,0.008,0.0,0.0,0.0,0.0,0,2,,, ,2,2,1,1,1,1,2,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821979,1780.851684
175.45.176.1,24753,149.171.126.16,80,tcp,FIN,2.813895,898,354,254,252,2,1,http,2300.014648,881.340637,10,8,255,255,172799492,4092540533,90,44,0,0,22293.58206,828.881125,1424242152,1424242155,312.655,375.424156,0.197437,0.105494,0.091943,0,1,,, ,1,1,2,1,1,1,1,Exploits,1,exploits_12_14917112616,299.903032,212.040475,87.86255700000001
175.45.176.2,60545,149.171.126.16,520,udp,INT,4e-06,104,0,254,0,0,0,-,104000000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424242159,1424242159,0.004,0.0,0.0,0.0,0.0,0,2,,, ,2,5,3,2,2,2,2,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821983,1780.85168
175.45.176.2,60545,149.171.126.16,520,udp,INT,4e-06,104,0,254,0,0,0,-,104000000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424242159,1424242159,0.004,0.0,0.0,0.0,0.0,0,2,,, ,2,5,3,2,2,2,2,Fuzzers,1,fuzzers_2_14917112616,1913.673663,132.821987,1780.851676
175.45.176.0,65523,149.171.126.16,179,tcp,FIN,1.573738,866,354,254,252,2,1,-,3965.082031,1575.865845,10,8,255,255,1661214206,1261348979,87,44,0,0,10247.76235,425.425125,1424242158,1424242159,171.100111,216.564141,0.162652,0.057788,0.104864,0,1,,, ,3,5,3,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.395725,1779.277938
175.45.176.2,62172,149.171.126.16,520,udp,INT,2e-06,1064,0,254,0,0,0,-,2128000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242161,1424242161,0.002,0.0,0.0,0.0,0.0,0,2,,, ,3,6,2,2,1,1,2,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.395727,1779.277936
175.45.176.1,7057,149.171.126.16,80,tcp,FIN,1.508797,790,1606,62,252,2,2,http,3769.890625,7667.035156,10,10,255,255,1757311221,2639188355,79,161,0,0,10304.54681,246.898031,1424242168,1424242170,167.627778,161.992891,0.126401,0.050858,0.075543,0,1,,, ,1,1,2,2,1,1,1,Exploits,1,exploits_12_14917112616,299.903032,213.549272,86.35376
175.45.176.2,37033,149.171.126.16,520,udp,INT,1e-05,1064,0,254,0,0,0,-,425600000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242183,1424242183,0.01,0.0,0.0,0.0,0.0,0,2,,, ,5,11,5,2,2,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.395737,1779.277926
175.45.176.2,27605,149.171.126.16,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424242188,1424242188,0.009,0.0,0.0,0.0,0.0,0,2,,, ,7,12,5,4,2,1,5,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,504.400607,378.571356
175.45.176.2,61464,149.171.126.16,520,udp,INT,8e-06,1064,0,254,0,0,0,-,532000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242200,1424242200,0.008,0.0,0.0,0.0,0.0,0,2,,, ,3,12,4,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.395745,1779.277918
175.45.176.2,62866,149.171.126.16,520,udp,INT,6e-06,1064,0,254,0,0,0,-,709333312.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242203,1424242203,0.006,0.0,0.0,0.0,0.0,0,2,,, ,2,11,4,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.395751,1779.277912
175.45.176.3,50799,149.171.126.16,111,udp,INT,9e-06,168,0,254,0,0,0,-,74666664.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424242204,1424242204,0.009,0.0,0.0,0.0,0.0,0,2,,, ,3,11,3,2,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,504.400616,378.57134699999995
175.45.176.2,51748,149.171.126.16,80,tcp,FIN,0.543214,814,268,254,252,2,1,http,10795.00879,3298.883789,10,6,255,255,1265622485,935508412,81,45,0,0,2764.320858,134.530203,1424242205,1424242205,52.015333,96.937797,0.198424,0.058524,0.1399,0,1,,, ,1,1,3,1,1,1,3,Exploits,1,exploits_12_14917112616,299.903032,214.092486,85.81054599999999
175.45.176.2,5076,149.171.126.16,520,udp,INT,1.1e-05,1064,0,254,0,0,0,-,386909088.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242207,1424242207,0.011,0.0,0.0,0.0,0.0,0,2,,, ,3,9,2,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.395762,1779.277901
175.45.176.3,8095,149.171.126.16,80,tcp,FIN,1.711561,2154,2150,254,252,3,3,http,9231.338867,9212.642578,12,12,255,255,681598512,3693338505,180,179,0,0,9301.592618,236.472734,1424242207,1424242208,155.596457,148.122453,0.191762,0.081457,0.110305,0,1,,, ,1,1,4,2,1,1,1,Generic,1,generic_1_14917112616,688.583365,345.490592,343.09277299999997
175.45.176.0,36913,149.171.126.16,1094,tcp,FIN,0.80241,836,468,254,252,3,2,-,7646.963379,4087.685791,12,8,255,255,2795672842,3719176315,70,59,0,0,3471.850678,129.425445,1424242208,1424242208,70.584001,98.662141,0.204554,0.111767,0.092787,0,1,,, ,6,9,4,2,1,1,6,Exploits,1,exploits_12_14917112616,299.903032,214.894896,85.00813600000001
175.45.176.2,14934,149.171.126.16,520,udp,INT,1.1e-05,1064,0,254,0,0,0,-,386909088.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242209,1424242209,0.011,0.0,0.0,0.0,0.0,0,2,,, ,3,9,3,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.395773,1779.27789
175.45.176.2,5068,149.171.126.16,520,udp,INT,2e-06,1064,0,254,0,0,0,-,2128000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242213,1424242213,0.002,0.0,0.0,0.0,0.0,0,2,,, ,2,9,2,1,1,1,2,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.39577500000001,1779.277888
175.45.176.2,53728,149.171.126.16,520,udp,INT,2e-06,1064,0,254,0,0,0,-,2128000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242216,1424242216,0.002,0.0,0.0,0.0,0.0,0,2,,, ,4,14,2,2,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,134.395777,1779.277886
175.45.176.0,65466,149.171.126.16,179,tcp,FIN,0.814511,902,354,254,252,2,1,-,7975.337402,3044.771729,10,8,255,255,1331051849,371450323,90,44,0,0,5277.529382,168.588562,1424242216,1424242217,87.464556,108.01843,0.115428,0.058373,0.057055,0,1,,, ,11,14,6,5,2,2,11,Fuzzers,1,fuzzers_2_14917112616,1913.673663,135.210288,1778.463375
175.45.176.0,65466,149.171.126.16,179,tcp,FIN,0.814511,902,354,254,252,2,1,-,7975.337402,3044.771729,10,8,255,255,1331051849,371450323,90,44,0,0,5277.529382,168.588562,1424242216,1424242217,87.464556,108.01843,0.115428,0.058373,0.057055,0,1,,, ,11,14,6,5,2,2,11,Fuzzers,1,fuzzers_2_14917112616,1913.673663,136.024799,1777.648864
175.45.176.2,37393,149.171.126.16,520,udp,INT,1e-05,1064,0,254,0,0,0,-,425600000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242219,1424242219,0.01,0.0,0.0,0.0,0.0,0,2,,, ,3,9,3,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,136.024809,1777.648854
175.45.176.2,65483,149.171.126.16,520,udp,INT,1e-05,1064,0,254,0,0,0,-,425600000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242222,1424242222,0.01,0.0,0.0,0.0,0.0,0,2,,, ,6,9,3,2,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,136.024819,1777.648844
175.45.176.2,53038,149.171.126.16,520,udp,INT,4e-06,1064,0,254,0,0,0,-,1064000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242226,1424242226,0.004,0.0,0.0,0.0,0.0,0,2,,, ,6,9,1,2,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,136.024823,1777.64884
175.45.176.2,62054,149.171.126.16,520,udp,INT,1e-06,1064,0,254,0,0,0,-,4256000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242228,1424242228,0.001,0.0,0.0,0.0,0.0,0,2,,, ,3,7,3,1,1,1,2,Fuzzers,1,fuzzers_2_14917112616,1913.673663,136.024824,1777.648839
175.45.176.1,8651,149.171.126.16,25,tcp,FIN,2.151601,19659,1822,254,252,14,8,smtp,70946.23438,6469.600586,34,22,255,255,3122508402,2798175723,578,83,0,0,3909.979406,113.611836,1424242227,1424242229,65.200033,98.209523,0.162314,0.088492,0.073822,0,1,,, ,1,1,2,2,1,1,1,DoS,1,dos_1_14917112616,1412.528204,779.756452,632.771752
175.45.176.2,7200,149.171.126.16,520,udp,INT,1e-05,1064,0,254,0,0,0,-,425600000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242233,1424242233,0.01,0.0,0.0,0.0,0.0,0,2,,, ,5,10,3,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,136.024834,1777.648829
175.45.176.3,28317,149.171.126.16,111,udp,INT,3e-06,168,0,254,0,0,0,-,224000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424242233,1424242233,0.003,0.0,0.0,0.0,0.0,0,2,,, ,2,10,3,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,504.400619,378.57134399999995
175.45.176.2,64811,149.171.126.16,520,udp,INT,3e-06,1064,0,254,0,0,0,-,1418666624.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242234,1424242234,0.003,0.0,0.0,0.0,0.0,0,2,,, ,5,10,2,1,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,136.024837,1777.648826
175.45.176.0,21871,149.171.126.16,179,tcp,FIN,1.069984,912,268,254,252,2,1,-,6138.409668,1674.791504,10,6,255,255,1737905267,2184264103,91,45,0,0,7495.433149,369.27175,1424242236,1424242237,118.873444,199.302203,0.114615,0.073464,0.041151,0,1,,, ,9,11,5,4,2,2,9,Fuzzers,1,fuzzers_2_14917112616,1913.673663,137.094821,1776.5788420000001
175.45.176.0,21871,149.171.126.16,179,tcp,FIN,1.069984,912,268,254,252,2,1,-,6138.409668,1674.791504,10,6,255,255,1737905267,2184264103,91,45,0,0,7495.433149,369.27175,1424242236,1424242237,118.873444,199.302203,0.114615,0.073464,0.041151,0,1,,, ,9,11,5,4,2,2,9,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164805,1775.5088580000001
175.45.176.0,25983,149.171.126.16,80,tcp,FIN,0.648523,2398,268,254,252,2,1,http,26632.82617,2763.202148,10,6,255,255,2565884654,3012278161,240,45,0,0,3088.185417,157.868906,1424242239,1424242240,59.366444,118.401797,0.141994,0.056506,0.085488,0,1,,, ,1,1,4,3,1,1,6,Exploits,1,exploits_12_14917112616,299.903032,215.543419,84.359613
175.45.176.2,63903,149.171.126.16,520,udp,INT,6e-06,1064,0,254,0,0,0,-,709333312.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242240,1424242240,0.006,0.0,0.0,0.0,0.0,0,2,,, ,4,8,4,2,1,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.16481100000001,1775.508852
175.45.176.0,32889,149.171.126.16,15940,tcp,FIN,1.196886,584,354,254,252,2,1,-,3515.790283,2072.043701,10,8,255,255,2545918314,4011714316,58,44,0,0,8441.250342,196.130281,1424242239,1424242240,149.477373,158.168859,0.157947,0.089696,0.068251,0,1,,, ,6,8,4,3,1,1,6,Shellcode,1,shellcode_1_14917112616,57.008865,25.772272,31.236593
175.45.176.2,35815,149.171.126.16,520,udp,INT,4e-06,1064,0,254,0,0,0,-,1064000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242242,1424242242,0.004,0.0,0.0,0.0,0.0,0,2,,, ,2,8,2,1,1,1,2,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164815,1775.508848
175.45.176.2,37255,149.171.126.16,520,udp,INT,1e-05,1064,0,254,0,0,0,-,425600000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242246,1424242246,0.01,0.0,0.0,0.0,0.0,0,2,,, ,5,14,4,2,2,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164825,1775.508838
175.45.176.2,23252,149.171.126.16,12174,tcp,FIN,0.461197,532,268,254,252,2,1,-,8308.814453,3885.541504,10,6,255,255,2181579394,2586794498,53,45,0,0,2868.193193,123.487562,1424242246,1424242247,49.264889,78.222203,0.145591,0.070078,0.075513,0,1,,, ,5,14,4,1,1,1,4,Exploits,1,exploits_12_14917112616,299.903032,216.004616,83.898416
175.45.176.3,1171,149.171.126.16,111,udp,INT,4e-06,168,0,254,0,0,0,-,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1424242247,1424242247,0.004,0.0,0.0,0.0,0.0,0,2,,, ,2,14,4,1,1,1,1,Reconnaissance,1,reconnaissance_1_14917112616,882.971963,504.400623,378.57133999999996
175.45.176.2,37151,149.171.126.16,520,udp,INT,4e-06,1064,0,254,0,0,0,-,1064000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242248,1424242248,0.004,0.0,0.0,0.0,0.0,0,2,,, ,5,14,4,1,1,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164829,1775.508834
175.45.176.2,33891,149.171.126.16,520,udp,INT,4e-06,1064,0,254,0,0,0,-,1064000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242250,1424242250,0.004,0.0,0.0,0.0,0.0,0,2,,, ,4,15,3,1,1,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164833,1775.50883
175.45.176.2,63291,149.171.126.16,520,udp,INT,1e-05,1064,0,254,0,0,0,-,425600000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242252,1424242252,0.01,0.0,0.0,0.0,0.0,0,2,,, ,4,15,4,1,1,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164843,1775.50882
175.45.176.2,48636,149.171.126.16,520,udp,INT,5e-06,1064,0,254,0,0,0,-,851200000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242253,1424242253,0.005,0.0,0.0,0.0,0.0,0,2,,, ,4,12,2,1,1,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164848,1775.5088150000001
175.45.176.2,5095,149.171.126.16,520,udp,INT,4e-06,1064,0,254,0,0,0,-,1064000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242255,1424242255,0.004,0.0,0.0,0.0,0.0,0,2,,, ,4,12,4,1,1,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164852,1775.5088110000002
175.45.176.2,5005,149.171.126.16,520,udp,INT,2e-06,1064,0,254,0,0,0,-,2128000000.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242256,1424242256,0.002,0.0,0.0,0.0,0.0,0,2,,, ,4,12,2,1,1,1,4,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164854,1775.508809
175.45.176.2,5179,149.171.126.16,520,udp,INT,1.1e-05,1064,0,254,0,0,0,-,386909088.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424242259,1424242259,0.011,0.0,0.0,0.0,0.0,0,2,,, ,3,15,4,2,2,1,3,Fuzzers,1,fuzzers_2_14917112616,1913.673663,138.164865,1775.508798
